specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
消化,"Anal fissure, unspecified",primary_specialty_disease,metronidazole | polyethylene glycol | ciprofloxacin hcl | pantoprazole | ciprofloxacin iv,metronidazole | polyethylene glycol,hydromorphone (dilaudid) | lorazepam | docusate sodium | ondansetron | acetaminophen,single_specialty_cooccurrence,metronidazole(11) | polyethylene glycol(10) | ciprofloxacin hcl(6) | pantoprazole(6) | ciprofloxacin iv(5),metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | pantoprazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Anal fistula,primary_specialty_disease,metronidazole | pantoprazole | polyethylene glycol | ciprofloxacin hcl | ceftriaxone,metronidazole | pantoprazole,hydromorphone (dilaudid) | oxycodone (immediate release) | acetaminophen | heparin | ondansetron,single_specialty_cooccurrence,metronidazole(10) | pantoprazole(4) | polyethylene glycol(4) | ciprofloxacin hcl(3) | ceftriaxone(2),metronidazole:disease_directed_therapy | pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | ceftriaxone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Angiodysplasia of colon with hemorrhage,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Angiodysplasia of stomach and duodenum with bleeding,primary_specialty_disease,,,acetaminophen iv | glycopyrrolate | haloperidol | lorazepam | morphine sulfate,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
消化,Angiodysplasia of stomach and duodenum without bleeding,primary_specialty_disease,pantoprazole,pantoprazole,potassium chloride | sw | acetaminophen | calcium gluconate | magnesium sulfate,single_specialty_cooccurrence,pantoprazole(1),pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Anorectal abscess,primary_specialty_disease,metronidazole | ciprofloxacin iv | ciprofloxacin hcl | metronidazole (flagyl) | polyethylene glycol,metronidazole | ciprofloxacin iv,hydromorphone (dilaudid) | acetaminophen | oxycodone (immediate release) | heparin | influenza vaccine quadrivalent,single_specialty_cooccurrence,metronidazole(4) | ciprofloxacin iv(3) | ciprofloxacin hcl(1) | metronidazole (flagyl)(1) | polyethylene glycol(1),metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Anorectal fistula,primary_specialty_disease,methylprednisolone sodium succ | ciprofloxacin iv | hydrocortisone (rectal) 2.5% cream | metronidazole,methylprednisolone sodium succ | ciprofloxacin iv,ondansetron | acetaminophen | prednisone | trazodone | acetaminophen iv,single_specialty_cooccurrence,methylprednisolone sodium succ(3) | ciprofloxacin iv(1) | hydrocortisone (rectal) 2.5% cream(1) | metronidazole(1),methylprednisolone sodium succ:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | hydrocortisone (rectal) 2.5% cream:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Appendicitis, unqualified",primary_specialty_disease,metronidazole (flagyl) | pantoprazole | ciprofloxacin hcl | polyethylene glycol | ciprofloxacin iv,metronidazole (flagyl) | pantoprazole,acetaminophen | potassium chloride | ondansetron | lorazepam | morphine sulfate,single_specialty_cooccurrence,metronidazole (flagyl)(82) | pantoprazole(43) | ciprofloxacin hcl(33) | polyethylene glycol(21) | ciprofloxacin iv(17),metronidazole (flagyl):disease_directed_therapy | pantoprazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Appendicular concretions,primary_specialty_disease,metronidazole | ciprofloxacin iv | ceftriaxone | ciprofloxacin hcl | polyethylene glycol,metronidazole | ciprofloxacin iv,acetaminophen | heparin | oxycodone (immediate release) | ns | ondansetron,single_specialty_cooccurrence,metronidazole(45) | ciprofloxacin iv(17) | ceftriaxone(16) | ciprofloxacin hcl(13) | polyethylene glycol(11),metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Autoimmune hepatitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Barrett's esophagus without dysplasia,primary_specialty_disease,pantoprazole | omeprazole | polyethylene glycol | lactulose | metronidazole,pantoprazole | omeprazole,acetaminophen | heparin | oxycodone (immediate release) | hydromorphone (dilaudid) | ondansetron,single_specialty_cooccurrence,pantoprazole(40) | omeprazole(17) | polyethylene glycol(12) | lactulose(9) | metronidazole(5),pantoprazole:disease_directed_therapy | omeprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | lactulose:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Bilateral inguinal hernia, with obstruction, without gangrene, recurrent",primary_specialty_disease,,,aspirin | atorvastatin | heparin | hydrochlorothiazide | influenza vaccine quadrivalent,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
消化,"Bilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent",primary_specialty_disease,omeprazole | pantoprazole | polyethylene glycol,omeprazole | pantoprazole,acetaminophen | docusate sodium | heparin | furosemide | hydromorphone (dilaudid),single_specialty_cooccurrence,omeprazole(1) | pantoprazole(1) | polyethylene glycol(1),omeprazole:disease_directed_therapy | pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Bilateral inguinal hernia, without obstruction or gangrene, recurrent",primary_specialty_disease,lactulose | polyethylene glycol,lactulose | polyethylene glycol,oxycodone (immediate release) | acetaminophen iv | senna | acetaminophen | bisacodyl,single_specialty_cooccurrence,lactulose(1) | polyethylene glycol(1),lactulose:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Biliary acute pancreatitis,primary_specialty_disease,ciprofloxacin hcl | ciprofloxacin iv | metronidazole | polyethylene glycol | metronidazole (flagyl),ciprofloxacin hcl | ciprofloxacin iv,acetaminophen | heparin | oxycodone (immediate release) | ondansetron | morphine sulfate,single_specialty_cooccurrence,ciprofloxacin hcl(8) | ciprofloxacin iv(4) | metronidazole(3) | polyethylene glycol(2) | metronidazole (flagyl)(1),ciprofloxacin hcl:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Biliary acute pancreatitis with uninfected necrosis,primary_specialty_disease,pantoprazole | polyethylene glycol,pantoprazole | polyethylene glycol,heparin | senna | acetaminophen | aluminum-magnesium hydrox.-simethicone | influenza vaccine quadrivalent,single_specialty_cooccurrence,pantoprazole(1) | polyethylene glycol(1),pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Biliary acute pancreatitis without necrosis or infection,primary_specialty_disease,polyethylene glycol | metronidazole | ciprofloxacin hcl | pantoprazole | omeprazole,polyethylene glycol | metronidazole,acetaminophen | heparin | oxycodone (immediate release) | ondansetron | hydromorphone (dilaudid),single_specialty_cooccurrence,polyethylene glycol(20) | metronidazole(11) | ciprofloxacin hcl(8) | pantoprazole(8) | omeprazole(5),polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | pantoprazole:disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Biliary cirrhosis, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Biliary cyst,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Calculus of bile duct with acute and chronic cholangitis without obstruction,primary_specialty_disease,mesalamine dr | ciprofloxacin hcl,mesalamine dr | ciprofloxacin hcl,hydromorphone (dilaudid) | piperacillin-tazobactam | 0.45% sodium chloride | heparin | influenza vaccine quadrivalent,single_specialty_cooccurrence,mesalamine dr(2) | ciprofloxacin hcl(1),mesalamine dr:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Calculus of bile duct with acute and chronic cholecystitis with obstruction,primary_specialty_disease,polyethylene glycol | ciprofloxacin hcl,polyethylene glycol | ciprofloxacin hcl,oxycodone (immediate release) | acetaminophen | ampicillin-sulbactam | heparin | morphine sulfate,single_specialty_cooccurrence,polyethylene glycol(2) | ciprofloxacin hcl(1),polyethylene glycol:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
